UNIQUE_KEY,PRODUCT_TITLE,STYLE#,CATEGORY_NAME,COLOR_NAME,SIZE,PIECE_WEIGHT,PIECE_PRICE,DOZENS_PRICE,CASE_PRICE,CASE_SIZE,INVENTORY_KEY,MILL,MSRP,FRONT_MODEL_IMAGE_URL,BACK_MODEL_IMAGE_URL,FRONT_FLAT_IMAGE_URL,BACK_FLAT_IMAGE_URL
38831,Hanes - EcoSmart 50/50 Cotton/Poly T-Shirt.  5170,5170,T-Shirts ,Cardinal,2XL,0.58,5.89,5.89,4.89,36,3883,Hanes,9.78,https://cdnl.sanmar.com/imglib/mresjpg/2014/f17/5170_cardinal_model_front_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f13/5170_cardinal_model_back_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f19/5170_Cardinal_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2014/f19/5170_Cardinal_Flat_Back_2010.jpg 
39072,JERZEES - NuBlend Crewneck Sweatshirt.  562M,562M,Sweatshirts/Fleece,Deep Purple,S,0.86,7.46,7.46,6.46,24,3907,Jerzees,12.92,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/562M_deeppurple_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/562M_deeppurple_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/562M_Deep_Purple_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/562M_DeepPurple_Flat_Back_2009.jpg 
39073,JERZEES - NuBlend Crewneck Sweatshirt.  562M,562M,Sweatshirts/Fleece,Deep Purple,M,0.92,7.46,7.46,6.46,24,3907,Jerzees,12.92,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/562M_deeppurple_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/562M_deeppurple_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/562M_Deep_Purple_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/562M_DeepPurple_Flat_Back_2009.jpg 
39074,JERZEES - NuBlend Crewneck Sweatshirt.  562M,562M,Sweatshirts/Fleece,Deep Purple,L,1,7.46,7.46,6.46,24,3907,Jerzees,12.92,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/562M_deeppurple_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/562M_deeppurple_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/562M_Deep_Purple_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/562M_DeepPurple_Flat_Back_2009.jpg 
39075,JERZEES - NuBlend Crewneck Sweatshirt.  562M,562M,Sweatshirts/Fleece,Deep Purple,XL,1.08,7.46,7.46,6.46,24,3907,Jerzees,12.92,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/562M_deeppurple_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/562M_deeppurple_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/562M_Deep_Purple_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/562M_DeepPurple_Flat_Back_2009.jpg 
39081,JERZEES - NuBlend Crewneck Sweatshirt.  562M,562M,Sweatshirts/Fleece,Deep Purple,2XL,1.21,8.82,8.82,7.82,24,3908,Jerzees,15.64,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/562M_deeppurple_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/562M_deeppurple_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/562M_Deep_Purple_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/562M_DeepPurple_Flat_Back_2009.jpg 
39092,JERZEES - NuBlend Crewneck Sweatshirt.  562M,562M,Sweatshirts/Fleece,Deep Purple,3XL,1.31,9.3,9.3,8.3,24,3909,Jerzees,16.6,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/562M_deeppurple_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/562M_deeppurple_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/562M_Deep_Purple_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/562M_DeepPurple_Flat_Back_2009.jpg 
39102,JERZEES - NuBlend Crewneck Sweatshirt.  562M,562M,Sweatshirts/Fleece,Forest Green,S,0.86,7.46,7.46,6.46,24,3910,Jerzees,12.92,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/562M_forestgreen_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/562M_forestgreen_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/562M_ForestGreen_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/562M_ForestGreen_Flat_Back_2009.jpg 
39103,JERZEES - NuBlend Crewneck Sweatshirt.  562M,562M,Sweatshirts/Fleece,Forest Green,M,0.92,7.46,7.46,6.46,24,3910,Jerzees,12.92,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/562M_forestgreen_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/562M_forestgreen_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/562M_ForestGreen_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/562M_ForestGreen_Flat_Back_2009.jpg 
39104,JERZEES - NuBlend Crewneck Sweatshirt.  562M,562M,Sweatshirts/Fleece,Forest Green,L,1,7.46,7.46,6.46,24,3910,Jerzees,12.92,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/562M_forestgreen_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/562M_forestgreen_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/562M_ForestGreen_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/562M_ForestGreen_Flat_Back_2009.jpg 
39105,JERZEES - NuBlend Crewneck Sweatshirt.  562M,562M,Sweatshirts/Fleece,Forest Green,XL,1.08,7.46,7.46,6.46,24,3910,Jerzees,12.92,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/562M_forestgreen_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/562M_forestgreen_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/562M_ForestGreen_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/562M_ForestGreen_Flat_Back_2009.jpg 
39111,JERZEES - NuBlend Crewneck Sweatshirt.  562M,562M,Sweatshirts/Fleece,Forest Green,2XL,1.21,8.82,8.82,7.82,24,3911,Jerzees,15.64,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/562M_forestgreen_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/562M_forestgreen_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/562M_ForestGreen_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/562M_ForestGreen_Flat_Back_2009.jpg 
39122,JERZEES - NuBlend Crewneck Sweatshirt.  562M,562M,Sweatshirts/Fleece,Forest Green,3XL,1.31,9.3,9.3,8.3,24,3912,Jerzees,16.6,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/562M_forestgreen_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/562M_forestgreen_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/562M_ForestGreen_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/562M_ForestGreen_Flat_Back_2009.jpg 
39231,JERZEES SUPER SWEATS NuBlend - Crewneck Sweatshirt.  4662M,4662M,Sweatshirts/Fleece,Forest Green,2XL,1.35,12.29,12.29,10.29,24,3923,Jerzees,20.58,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_forestgreen_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_forestgreen_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/4662M_ForestGreen_Flat_Front_2010.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/4662M_ForestGreen_Flat_Back_2010.jpg 
39241,JERZEES SUPER SWEATS NuBlend - Crewneck Sweatshirt.  4662M,4662M,Sweatshirts/Fleece,Maroon,2XL,1.35,12.29,12.29,10.29,24,3924,Jerzees,20.58,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_maroon_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_maroon_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/4662M_Maroon_Flat_Front_2010.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/4662M_Maroon_Flat_Back_2010.jpg 
39912,JERZEES - Youth NuBlend Crewneck Sweatshirt.  562B,562B,Sweatshirts/Fleece;Sweatshirts/Fleece;Youth,Ash,S,0.44,6.69,6.69,5.69,24,3991,Jerzees,11.38,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/562B_ash_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/562B_ash_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/562B_Birch_Flat_Front_2009.jpg , 
39913,JERZEES - Youth NuBlend Crewneck Sweatshirt.  562B,562B,Youth;Sweatshirts/Fleece;Sweatshirts/Fleece,Ash,M,0.44,6.69,6.69,5.69,24,3991,Jerzees,11.38,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/562B_ash_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/562B_ash_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/562B_Birch_Flat_Front_2009.jpg , 
39914,JERZEES - Youth NuBlend Crewneck Sweatshirt.  562B,562B,Youth;Sweatshirts/Fleece;Sweatshirts/Fleece,Ash,L,0.65,6.69,6.69,5.69,24,3991,Jerzees,11.38,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/562B_ash_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/562B_ash_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/562B_Birch_Flat_Front_2009.jpg , 
39915,JERZEES - Youth NuBlend Crewneck Sweatshirt.  562B,562B,Sweatshirts/Fleece;Youth;Sweatshirts/Fleece,Ash,XL,0.74,6.69,6.69,5.69,24,3991,Jerzees,11.38,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/562B_ash_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/562B_ash_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/562B_Birch_Flat_Front_2009.jpg , 
39952,JERZEES - Youth NuBlend Crewneck Sweatshirt.  562B,562B,Youth;Sweatshirts/Fleece;Sweatshirts/Fleece,Black,S,0.44,6.97,6.97,5.97,24,3995,Jerzees,11.94,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/562B_black_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/562B_black_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/562B_Black_Flat_Front_2009.jpg , 
39953,JERZEES - Youth NuBlend Crewneck Sweatshirt.  562B,562B,Youth;Sweatshirts/Fleece;Sweatshirts/Fleece,Black,M,0.44,6.97,6.97,5.97,24,3995,Jerzees,11.94,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/562B_black_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/562B_black_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/562B_Black_Flat_Front_2009.jpg , 
39954,JERZEES - Youth NuBlend Crewneck Sweatshirt.  562B,562B,Youth;Sweatshirts/Fleece;Sweatshirts/Fleece,Black,L,0.65,6.97,6.97,5.97,24,3995,Jerzees,11.94,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/562B_black_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/562B_black_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/562B_Black_Flat_Front_2009.jpg , 
39955,JERZEES - Youth NuBlend Crewneck Sweatshirt.  562B,562B,Youth;Sweatshirts/Fleece;Sweatshirts/Fleece,Black,XL,0.74,6.97,6.97,5.97,24,3995,Jerzees,11.94,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/562B_black_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/562B_black_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/562B_Black_Flat_Front_2009.jpg , 
39972,JERZEES - Youth NuBlend Crewneck Sweatshirt.  562B,562B,Sweatshirts/Fleece;Sweatshirts/Fleece;Youth,Navy,S,0.44,6.97,6.97,5.97,24,3997,Jerzees,11.94,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/562B_navy_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/562B_navy_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/562B_TrueNavy_Flat_Front_2009.jpg , 
39973,JERZEES - Youth NuBlend Crewneck Sweatshirt.  562B,562B,Sweatshirts/Fleece;Sweatshirts/Fleece;Youth,Navy,M,0.44,6.97,6.97,5.97,24,3997,Jerzees,11.94,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/562B_navy_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/562B_navy_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/562B_TrueNavy_Flat_Front_2009.jpg , 
39974,JERZEES - Youth NuBlend Crewneck Sweatshirt.  562B,562B,Sweatshirts/Fleece;Youth;Sweatshirts/Fleece,Navy,L,0.65,6.97,6.97,5.97,24,3997,Jerzees,11.94,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/562B_navy_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/562B_navy_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/562B_TrueNavy_Flat_Front_2009.jpg , 
39975,JERZEES - Youth NuBlend Crewneck Sweatshirt.  562B,562B,Youth;Sweatshirts/Fleece;Sweatshirts/Fleece,Navy,XL,0.74,6.97,6.97,5.97,24,3997,Jerzees,11.94,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/562B_navy_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/562B_navy_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/562B_TrueNavy_Flat_Front_2009.jpg , 
39982,JERZEES - Youth NuBlend Crewneck Sweatshirt.  562B,562B,Sweatshirts/Fleece;Youth;Sweatshirts/Fleece,True Red,S,0.44,6.97,6.97,5.97,24,3998,Jerzees,11.94,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/562B_truered_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/562B_truered_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/562B_TrueRed_Flat_Front_2009.jpg , 
39983,JERZEES - Youth NuBlend Crewneck Sweatshirt.  562B,562B,Sweatshirts/Fleece;Sweatshirts/Fleece;Youth,True Red,M,0.44,6.97,6.97,5.97,24,3998,Jerzees,11.94,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/562B_truered_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/562B_truered_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/562B_TrueRed_Flat_Front_2009.jpg , 
39984,JERZEES - Youth NuBlend Crewneck Sweatshirt.  562B,562B,Sweatshirts/Fleece;Youth;Sweatshirts/Fleece,True Red,L,0.65,6.97,6.97,5.97,24,3998,Jerzees,11.94,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/562B_truered_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/562B_truered_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/562B_TrueRed_Flat_Front_2009.jpg , 
39985,JERZEES - Youth NuBlend Crewneck Sweatshirt.  562B,562B,Youth;Sweatshirts/Fleece;Sweatshirts/Fleece,True Red,XL,0.74,6.97,6.97,5.97,24,3998,Jerzees,11.94,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/562B_truered_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/562B_truered_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/562B_TrueRed_Flat_Front_2009.jpg , 
40241,JERZEES SUPER SWEATS NuBlend - Pullover Hooded Sweatshirt.  4997M,4997M,Sweatshirts/Fleece,Forest Green,2XL,1.66,18.36,18.36,16.36,24,4024,Jerzees,32.72,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/4997M_forestgreen_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/4997M_forestgreen_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f6/4997M_forestgreen_flat_front.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/4997M_ForestGreen_Flat_Back_2010.jpg 
40261,Hanes Beefy-T -  100% Cotton Long Sleeve T-Shirt.  5186,5186,T-Shirts ;T-Shirts ;T-Shirts ;T-Shirts ,White,2XL,0.81,8.86,8.86,6.86,36,4026,Hanes,13.72,https://cdnl.sanmar.com/imglib/mresjpg/2016/f17/5186_white_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f17/5186_white_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5186_White_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2015/f9/5186_white_flat_back.jpg 
40271,Hanes Beefy-T -  100% Cotton Long Sleeve T-Shirt.  5186,5186,T-Shirts ;T-Shirts ;T-Shirts ;T-Shirts ,Ash*,2XL,0.81,9.26,9.26,7.26,36,4027,Hanes,14.52,https://cdnl.sanmar.com/imglib/mresjpg/2016/f17/5186_ash_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f17/5186_ash_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5186_Ash_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2015/f9/5186_ash_flat_back.jpg 
40281,Hanes Beefy-T -  100% Cotton Long Sleeve T-Shirt.  5186,5186,T-Shirts ;T-Shirts ;T-Shirts ;T-Shirts ,Black,2XL,0.81,9.66,9.66,7.66,36,4028,Hanes,15.32,https://cdnl.sanmar.com/imglib/mresjpg/2016/f17/5186_black_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f17/5186_black_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5186_Black_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2016/f16/5186_black_flat_back.jpg 
42032,JERZEES SUPER SWEATS NuBlend - 1/4-Zip Sweatshirt with Cadet Collar.  4528M,4528M,Sweatshirts/Fleece,Ash,S,1.03,17.55,17.55,13.55,24,4203,Jerzees,27.1,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/4528M_ash_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/4528M_ash_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/4528M_Birch_Flat_Front_2010.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2015/f9/4528M_ash_flat_back.jpg 
42033,JERZEES SUPER SWEATS NuBlend - 1/4-Zip Sweatshirt with Cadet Collar.  4528M,4528M,Sweatshirts/Fleece,Ash,M,1.09,17.55,17.55,13.55,24,4203,Jerzees,27.1,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/4528M_ash_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/4528M_ash_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/4528M_Birch_Flat_Front_2010.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2015/f9/4528M_ash_flat_back.jpg 
42034,JERZEES SUPER SWEATS NuBlend - 1/4-Zip Sweatshirt with Cadet Collar.  4528M,4528M,Sweatshirts/Fleece,Ash,L,1.23,17.55,17.55,13.55,24,4203,Jerzees,27.1,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/4528M_ash_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/4528M_ash_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/4528M_Birch_Flat_Front_2010.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2015/f9/4528M_ash_flat_back.jpg 
42035,JERZEES SUPER SWEATS NuBlend - 1/4-Zip Sweatshirt with Cadet Collar.  4528M,4528M,Sweatshirts/Fleece,Ash,XL,1.25,17.55,17.55,13.55,24,4203,Jerzees,27.1,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/4528M_ash_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/4528M_ash_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/4528M_Birch_Flat_Front_2010.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2015/f9/4528M_ash_flat_back.jpg 
42052,JERZEES SUPER SWEATS NuBlend - 1/4-Zip Sweatshirt with Cadet Collar.  4528M,4528M,Sweatshirts/Fleece,Forest Green,S,1.03,18.24,18.24,14.24,24,4205,Jerzees,28.48,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/4528M_forestgreen_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/4528M_forestgreen_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/4528M_Flat_ForestGreen.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2015/f9/4528M_forestgreen_flat_back.jpg 
42053,JERZEES SUPER SWEATS NuBlend - 1/4-Zip Sweatshirt with Cadet Collar.  4528M,4528M,Sweatshirts/Fleece,Forest Green,M,1.09,18.24,18.24,14.24,24,4205,Jerzees,28.48,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/4528M_forestgreen_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/4528M_forestgreen_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/4528M_Flat_ForestGreen.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2015/f9/4528M_forestgreen_flat_back.jpg 
42054,JERZEES SUPER SWEATS NuBlend - 1/4-Zip Sweatshirt with Cadet Collar.  4528M,4528M,Sweatshirts/Fleece,Forest Green,L,1.23,18.24,18.24,14.24,24,4205,Jerzees,28.48,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/4528M_forestgreen_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/4528M_forestgreen_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/4528M_Flat_ForestGreen.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2015/f9/4528M_forestgreen_flat_back.jpg 
42055,JERZEES SUPER SWEATS NuBlend - 1/4-Zip Sweatshirt with Cadet Collar.  4528M,4528M,Sweatshirts/Fleece,Forest Green,XL,1.25,18.24,18.24,14.24,24,4205,Jerzees,28.48,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/4528M_forestgreen_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/4528M_forestgreen_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/4528M_Flat_ForestGreen.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2015/f9/4528M_forestgreen_flat_back.jpg 
42062,JERZEES SUPER SWEATS NuBlend - 1/4-Zip Sweatshirt with Cadet Collar.  4528M,4528M,Sweatshirts/Fleece,Black,S,1.03,18.24,18.24,14.24,24,4206,Jerzees,28.48,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/4528M_black_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/4528M_black_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/4528M_Flat_JetBlack.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2015/f9/4528M_black_flat_back.jpg 
42063,JERZEES SUPER SWEATS NuBlend - 1/4-Zip Sweatshirt with Cadet Collar.  4528M,4528M,Sweatshirts/Fleece,Black,M,1.09,18.24,18.24,14.24,24,4206,Jerzees,28.48,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/4528M_black_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/4528M_black_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/4528M_Flat_JetBlack.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2015/f9/4528M_black_flat_back.jpg 
42064,JERZEES SUPER SWEATS NuBlend - 1/4-Zip Sweatshirt with Cadet Collar.  4528M,4528M,Sweatshirts/Fleece,Black,L,1.23,18.24,18.24,14.24,24,4206,Jerzees,28.48,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/4528M_black_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/4528M_black_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/4528M_Flat_JetBlack.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2015/f9/4528M_black_flat_back.jpg 
42065,JERZEES SUPER SWEATS NuBlend - 1/4-Zip Sweatshirt with Cadet Collar.  4528M,4528M,Sweatshirts/Fleece,Black,XL,1.25,18.24,18.24,14.24,24,4206,Jerzees,28.48,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/4528M_black_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/4528M_black_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/4528M_Flat_JetBlack.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2015/f9/4528M_black_flat_back.jpg 
42082,JERZEES SUPER SWEATS NuBlend - 1/4-Zip Sweatshirt with Cadet Collar.  4528M,4528M,Sweatshirts/Fleece,Navy,S,1.03,18.24,18.24,14.24,24,4208,Jerzees,28.48,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/4528M_navy_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/4528M_navy_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/4528M_Flat_TrueNavy.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2015/f9/4528M_navy_flat_back.jpg 
42083,JERZEES SUPER SWEATS NuBlend - 1/4-Zip Sweatshirt with Cadet Collar.  4528M,4528M,Sweatshirts/Fleece,Navy,M,1.09,18.24,18.24,14.24,24,4208,Jerzees,28.48,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/4528M_navy_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f20/4528M_navy_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/4528M_Flat_TrueNavy.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2015/f9/4528M_navy_flat_back.jpg 
